NA_L3NAME,US_L3CODE,US_L3NAME,NA_L3CODE,NA_L2CODE,NA_L2NAME,NA_L1CODE,NA_L1NAME,STATE_NAME,EPA_REGION,L3_KEY,L2_KEY,L1_KEY,year,En_NFire,En_BurnArea
High Plains,25,High Plains,9.4.1,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,25  High Plains,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2048,9.007,59380.36640051307
High Plains,25,High Plains,9.4.1,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,25  High Plains,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2049,12.342571428571429,85427.82825231108
High Plains,25,High Plains,9.4.1,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,25  High Plains,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2037,9.811,67785.53175939435
High Plains,25,High Plains,9.4.1,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,25  High Plains,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2050,10.947714285714286,78092.60494546678
High Plains,25,High Plains,9.4.1,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,25  High Plains,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2040,11.173142857142857,80378.5952156893
High Plains,25,High Plains,9.4.1,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,25  High Plains,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2039,11.860071428571429,83414.03309320517
High Plains,25,High Plains,9.4.1,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,25  High Plains,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2053,10.082642857142858,68541.00433325107
High Plains,25,High Plains,9.4.1,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,25  High Plains,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2043,11.336714285714285,77045.36625687666
High Plains,25,High Plains,9.4.1,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,25  High Plains,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2044,9.506714285714285,63399.71902365826
High Plains,25,High Plains,9.4.1,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,25  High Plains,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2056,11.203357142857143,79622.44160170034
High Plains,25,High Plains,9.4.1,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,25  High Plains,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2033,10.80407142857143,74365.19037442844
High Plains,25,High Plains,9.4.1,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,25  High Plains,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2022,9.455428571428572,65633.44126850476
High Plains,25,High Plains,9.4.1,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,25  High Plains,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2060,9.767071428571429,62600.64482477863
High Plains,25,High Plains,9.4.1,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,25  High Plains,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2035,9.7905,67209.01846696823
High Plains,25,High Plains,9.4.1,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,25  High Plains,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2036,9.435357142857143,63754.602930046196
High Plains,25,High Plains,9.4.1,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,25  High Plains,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2041,10.469714285714286,72681.11809288016
High Plains,25,High Plains,9.4.1,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,25  High Plains,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2054,10.248571428571429,70869.43520241302
High Plains,25,High Plains,9.4.1,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,25  High Plains,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2038,9.546,64796.3030593492
High Plains,25,High Plains,9.4.1,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,25  High Plains,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2051,10.387857142857143,73926.94599028197
High Plains,25,High Plains,9.4.1,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,25  High Plains,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2032,9.1255,59576.63959359152
High Plains,25,High Plains,9.4.1,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,25  High Plains,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2020,9.120428571428572,60621.091201357114
High Plains,25,High Plains,9.4.1,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,25  High Plains,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2055,12.760714285714286,91764.34009848534
High Plains,25,High Plains,9.4.1,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,25  High Plains,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2046,11.630142857142857,83716.67135435295
High Plains,25,High Plains,9.4.1,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,25  High Plains,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2059,9.181928571428571,58129.4423182745
High Plains,25,High Plains,9.4.1,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,25  High Plains,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2058,12.914142857142858,89958.02827662799
High Plains,25,High Plains,9.4.1,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,25  High Plains,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2021,8.527357142857143,55344.83843879998
High Plains,25,High Plains,9.4.1,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,25  High Plains,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2057,14.656071428571428,107557.53778671846
High Plains,25,High Plains,9.4.1,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,25  High Plains,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2042,10.941,77334.24476766177
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2042,15.062928571428571,223285.9193061602
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2030,7.3595,94388.95695939974
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2032,10.118357142857143,138374.16527832282
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2046,15.290142857142857,217879.0940931781
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2035,10.039285714285715,131462.06211766548
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2041,13.059928571428571,176392.90923325816
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2034,10.507142857142856,137306.72396795623
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2043,11.586642857142857,166853.45144660363
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2031,10.977142857142857,142517.0747870541
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2047,14.393428571428572,212514.81870019156
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2040,8.655071428571429,102566.40430494616
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2049,16.512571428571427,241900.90887568798
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2044,10.326642857142858,136827.98099029172
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2036,10.298857142857143,126981.49227454101
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2048,8.59442857142857,98940.9444012364
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2024,10.4925,133593.60794540797
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2050,13.45507142857143,196094.8132821229
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2054,10.606642857142857,139960.46470293927
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2055,13.906571428571429,192385.97220548047
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2039,10.383785714285715,136427.26252006428
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2027,9.995214285714285,126116.94791853504
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2028,16.244142857142858,271071.51876596024
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2029,7.373285714285714,83950.76764617227
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2045,18.049642857142857,276293.5260651754
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2059,10.668071428571428,146456.5391045292
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2033,11.965785714285714,165184.00877926918
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2019,5.678214285714286,59778.86016493475
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2051,9.448142857142857,120122.29616012156
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2022,8.698428571428572,104303.07812755244
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2023,9.1625,119493.46245619815
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2025,11.370214285714287,146872.06822409152
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2026,10.633785714285715,141275.5620108259
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2058,16.638857142857145,245339.08319782393
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2021,9.352428571428572,128680.24695851158
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2056,16.255928571428573,223666.33871590268
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2057,17.661785714285713,270857.8722223063
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2020,7.866785714285714,95669.93128132261
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2060,7.3384285714285715,83121.71440670923
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2038,10.4985,139636.09937415418
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2053,9.934642857142856,119554.95622744318
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2037,11.616785714285713,182937.5427205372
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2052,14.324428571428571,201423.2871431196
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2042,15.062928571428571,223285.9193061602
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2030,7.3595,94388.95695939974
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2032,10.118357142857143,138374.16527832282
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2046,15.290142857142857,217879.0940931781
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2035,10.039285714285715,131462.06211766548
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2041,13.059928571428571,176392.90923325816
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2034,10.507142857142856,137306.72396795623
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2043,11.586642857142857,166853.45144660363
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2031,10.977142857142857,142517.0747870541
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2047,14.393428571428572,212514.81870019156
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2040,8.655071428571429,102566.40430494616
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2049,16.512571428571427,241900.90887568798
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2044,10.326642857142858,136827.98099029172
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2036,10.298857142857143,126981.49227454101
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2048,8.59442857142857,98940.9444012364
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2024,10.4925,133593.60794540797
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2050,13.45507142857143,196094.8132821229
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2054,10.606642857142857,139960.46470293927
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2055,13.906571428571429,192385.97220548047
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2039,10.383785714285715,136427.26252006428
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2027,9.995214285714285,126116.94791853504
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2028,16.244142857142858,271071.51876596024
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2029,7.373285714285714,83950.76764617227
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2045,18.049642857142857,276293.5260651754
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2059,10.668071428571428,146456.5391045292
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2033,11.965785714285714,165184.00877926918
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2019,5.678214285714286,59778.86016493475
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2051,9.448142857142857,120122.29616012156
